,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,max_i_ka,df,parallel,type,in_service,coords
1777,52904572,,3459,2337,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554139.0, 145887.0), (554142.3142510001, 145886.992696)]"
1778,44038391,,743,2337,0.11,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554198.942, 145968.506), (554142.3142510001, 145886.992696)]"
1779,43916350,,1208,2336,0.001,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554132.425, 145871.733), (554136.554733, 145881.690925)]"
1780,52904564,,3460,2336,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554139.0, 145887.0), (554136.554733, 145881.690925)]"
1781,43894287,,2334,580,0.035,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554136.574087, 145887.82504), (554110.708, 145887.284)]"
1782,44038393,,2339,1680,0.003,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554138.194391, 145883.200269), (554143.421, 145877.506)]"
1783,43843498,,2335,554,0.001,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554131.975736, 145883.59215), (554123.485, 145881.445)]"
1784,43969431,,2053,585,0.004,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554015.959313, 145878.757953), (554011.7710000001, 145876.184)]"
1785,52947236,,2894,2050,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554017.0, 145881.0), (554013.46162, 145881.667631)]"
1786,43896212,,780,2046,0.03,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554048.6479999999, 145877.644), (554052.54286, 145890.93841300005)]"
1787,52947228,,2896,2049,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554017.0, 145881.0), (554017.2269850001, 145877.281184)]"
1788,43906483,,585,1329,0.03,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554011.7710000001, 145876.184), (553989.735, 145880.094)]"
1789,43843139,,2337,1164,0.026,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554142.3142510001, 145886.992696), (554159.11, 145866.36800000002)]"
1790,175588893,,2042,2902,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554047.70534, 145892.460779), (554051.0, 145897.0)]"
1791,52904580,,3462,2338,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554139.0, 145887.0), (554144.0593300001, 145888.599082)]"
1792,43915118,,1639,1044,0.005,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554001.868, 145894.677), (553999.634, 145892.664)]"
1793,43842389,,1164,1433,0.036,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554159.11, 145866.36800000002), (554144.5279999999, 145848.436)]"
1794,43969428,,1675,907,0.044,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554051.343, 145857.538), (554042.6579999999, 145872.341)]"
1795,52947252,,2906,2052,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554017.0, 145881.0), (554014.704213, 145880.220077)]"
1796,43851568,,907,1315,0.012,3.5639,0.112,0.018421777081068968,0.05,1.0,1,cs,True,"[(554042.6579999999, 145872.341), (554039.1460000001, 145869.218)]"
1797,43969427,,907,2042,0.021,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554042.6579999999, 145872.341), (554047.70534, 145892.460779)]"
1798,43893671,,580,780,0.097,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554110.708, 145887.284), (554048.6479999999, 145877.644)]"
1799,43915449,,1141,1457,0.007,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554018.2779999999, 145871.362), (554016.663, 145873.414)]"
1800,43969432,,2049,1457,0.004,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554017.2269850001, 145877.281184), (554016.663, 145873.414)]"
1801,52947244,,3461,2051,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554017.0, 145881.0), (554018.718249, 145882.452724)]"
1802,43969429,,2050,1691,0.014,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554013.46162, 145881.667631), (554008.629, 145885.685)]"
1803,175588930,,2046,2897,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554052.54286, 145890.93841300005), (554051.0, 145897.0)]"
1804,52904556,,3463,2335,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554139.0, 145887.0), (554131.975736, 145883.59215)]"
1805,52947260,,2900,2053,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554017.0, 145881.0), (554015.959313, 145878.757953)]"
1806,44027890,,2497,972,0.045,0.1119,0.041,0.002252134162914104,0.459,1.0,1,cs,True,"[(554327.681112, 146262.71425999998), (554337.772, 146277.609)]"
1807,44009371,,2490,1435,0.03,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554317.750165, 146263.515213), (554306.307, 146284.74300000002)]"
1808,44025244,,1167,1435,0.015,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554304.169, 146283.926), (554306.307, 146284.74300000002)]"
1809,43968243,,714,1195,0.015,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554309.195, 146294.42), (554315.512, 146287.334)]"
1810,44009377,,2496,1195,0.025,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(554322.273308, 146266.548276), (554315.512, 146287.334)]"
1811,44023831,,2500,1735,0.1,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554317.9229819999, 146256.148473), (554302.168, 146195.916)]"
1812,43968245,,666,969,0.053,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554292.9010000001, 146265.238), (554301.1170000001, 146269.592)]"
1813,44009373,,2491,969,0.024,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554316.635012, 146261.942313), (554301.1170000001, 146269.592)]"
1814,160236564,,2160,2765,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554225.439092, 146217.052846), (554218.0, 146216.0)]"
1815,160227453,,2160,1485,0.061,0.154,0.071,3.1830988618379066,0.375,1.0,1,cs,True,"[(554225.439092, 146217.052846), (554252.837, 146246.05800000002)]"
1816,160227454,,1698,1485,0.095,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554302.936, 146265.536), (554252.837, 146246.05800000002)]"
1817,44009376,,2493,1211,0.053,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554319.969424, 146266.645434), (554290.853, 146303.211)]"
1818,52826036,,3468,2499,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554319.406177, 146255.096919)]"
1819,52825996,,3467,2494,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554315.516154, 146260.36418499998)]"
1820,52826028,,3465,2498,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554320.537324, 146267.44644600002)]"
1821,52825988,,3471,2493,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554319.969424, 146266.645434)]"
1822,44009372,,2492,979,0.04,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554318.861629, 146265.08291099998), (554299.207, 146292.302)]"
1823,44025243,,1676,979,0.008,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554295.7220000001, 146288.74800000002), (554299.207, 146292.302)]"
1824,52826012,,3473,2496,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554322.273308, 146266.548276)]"
1825,52826052,,3474,2501,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554325.555708, 146255.50573499998)]"
1826,44025242,,1211,566,0.006,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554290.853, 146303.211), (554286.193, 146299.316)]"
1827,52825972,,2909,2491,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554316.635012, 146261.942313)]"
1828,44023832,,2499,936,0.1,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554319.406177, 146255.096919), (554297.752, 146202.7)]"
1829,44009374,,2494,1698,0.024,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554315.516154, 146260.36418499998), (554302.936, 146265.536)]"
1830,52826044,,2908,2500,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554317.9229819999, 146256.148473)]"
1831,52825964,,3472,2490,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554317.750165, 146263.515213)]"
1832,43906460,,1676,703,0.003,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554295.7220000001, 146288.74800000002), (554294.326, 146287.316)]"
1833,44023833,,2501,691,0.015,0.0571,0.04,0.002071305123661409,0.647,1.0,1,cs,True,"[(554325.555708, 146255.50573499998), (554331.703, 146251.22199999998)]"
1834,52826020,,3469,2497,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554327.681112, 146262.71425999998)]"
1835,52825980,,3466,2492,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554322.0, 146260.0), (554318.861629, 146265.08291099998)]"
1836,44023321,,2498,775,0.094,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554320.537324, 146267.44644600002), (554269.1020000001, 146313.646)]"
1837,43825261,,1538,548,0.015,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553833.532, 145970.80800000002), (553837.9739999999, 145957.375)]"
1838,43825372,,1794,548,0.009,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553838.831, 145954.78699999998), (553837.9739999999, 145957.375)]"
1839,43906122,,931,548,0.005,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553835.316, 145956.49300000002), (553837.9739999999, 145957.375)]"
1840,43825087,,1538,1160,0.006,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553833.532, 145970.80800000002), (553831.6329999999, 145970.18)]"
1841,43906626,,1413,1160,0.003,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553831.586, 145967.22), (553831.6329999999, 145970.18)]"
1842,43905883,,1190,1160,0.009,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553828.27, 145977.14), (553831.6329999999, 145970.18)]"
1843,43950773,,1794,1491,0.004,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553838.831, 145954.78699999998), (553834.824, 145953.462)]"
1844,43825606,,1794,975,0.018,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553838.831, 145954.78699999998), (553839.409, 145953.038)]"
1845,43894765,,2141,975,0.014,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553851.528159, 145949.348567), (553839.409, 145953.038)]"
1846,52906796,,3407,2303,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553753.0, 145905.0), (553750.863179, 145904.295374)]"
1847,43992693,,2347,2303,0.07,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553747.1507359999, 145985.423525), (553750.863179, 145904.295374)]"
1848,43992688,,509,1890,0.08,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553699.569, 146089.15), (553745.22185, 146035.726929)]"
1849,52101662,,2913,1890,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1850,43950221,,509,1415,0.013,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553699.569, 146089.15), (553693.539, 146087.175)]"
1851,52914700,,2814,2141,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553850.0, 145951.0), (553851.528159, 145949.348567)]"
1852,52101702,,3480,1895,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1853,214640863,,845,1895,0.046,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553724.706, 146003.58), (553745.22185, 146035.726929)]"
1854,52958652,,2920,2393,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553666.0, 145988.0), (553659.9760810001, 145983.26824)]"
1855,43907606,,1370,752,0.015,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553749.855, 145976.706), (553756.096, 145978.926)]"
1856,43825124,,661,752,0.002,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553756.781, 145977.024), (553756.096, 145978.926)]"
1857,43825161,,984,752,0.017,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553771.964, 145979.281), (553756.096, 145978.926)]"
1858,43906716,,1694,1061,0.008,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553816.287, 146002.15099999998), (553822.488, 146004.196)]"
1859,43824996,,766,1061,0.012,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553821.714, 146006.538), (553822.488, 146004.196)]"
1860,43992687,,2318,1893,0.097,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553701.029892, 146141.697885), (553745.22185, 146035.726929)]"
1861,52101686,,3505,1893,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1862,52902308,,3483,1901,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553673.0, 146194.0), (553674.19796, 146192.095429)]"
1863,43904206,,1343,1320,0.016,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553578.539, 146157.421), (553585.424, 146150.779)]"
1864,43844171,,917,1320,0.002,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(553579.875, 146145.386), (553585.424, 146150.779)]"
1865,43992677,,2316,1903,0.097,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553693.197321, 146141.538321), (553674.19796, 146192.095429)]"
1866,52902324,,2926,1903,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553673.0, 146194.0), (553674.19796, 146192.095429)]"
1867,214640862,,2392,845,0.065,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553671.5814779999, 145987.738963), (553724.706, 146003.58)]"
1868,160349439,,1006,2388,0.03,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553689.61, 145987.828), (553669.6489810001, 145986.99451199998)]"
1869,160348712,,2931,2388,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553666.0, 145988.0), (553669.6489810001, 145986.99451199998)]"
1870,43991808,,1891,1576,0.059,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553745.22185, 146035.726929), (553753.738, 146010.041)]"
1871,43906887,,502,1576,0.008,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553754.6329999999, 146007.656), (553753.738, 146010.041)]"
1872,43824875,,917,1206,0.043,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553579.875, 146145.386), (553594.899, 146115.666)]"
1873,52838204,,3484,2203,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553594.0, 146078.0), (553598.143991, 146073.947983)]"
1874,43825626,,1697,1542,0.044,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553624.1379999999, 146174.979), (553589.4820000001, 146153.316)]"
1875,43842709,,1320,1542,0.004,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(553585.424, 146150.779), (553589.4820000001, 146153.316)]"
1876,43972947,,2393,1442,0.005,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553659.9760810001, 145983.26824), (553657.087, 145982.74300000002)]"
1877,43949990,,1216,934,0.01,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553668.845, 145972.176), (553667.01, 145976.851)]"
1878,43972945,,2389,934,0.015,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553663.850246, 145984.76067699998), (553667.01, 145976.851)]"
1879,43992692,,2351,1896,0.079,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553745.3494739999, 145990.884804), (553745.22185, 146035.726929)]"
1880,52101710,,3499,1896,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1881,43905906,,1616,1697,0.02,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553626.064, 146161.971), (553624.1379999999, 146174.979)]"
1882,43824936,,1412,1697,0.025,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553644.312, 146187.59), (553624.1379999999, 146174.979)]"
1883,43949900,,504,549,0.005,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553689.196, 146174.659), (553687.954, 146178.314)]"
1884,43906253,,734,549,0.013,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553678.243, 146177.072), (553687.954, 146178.314)]"
1885,52987100,,3482,2316,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553693.197321, 146141.538321)]"
1886,52101694,,3488,1894,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1887,43906448,,1258,1511,0.016,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553737.0279999999, 145958.976), (553741.71, 145960.543)]"
1888,43939283,,1055,1703,0.009,4.71,0.12,0.02573240793725066,0.05,1.0,1,cs,True,"[(553712.892, 146155.536), (553720.255, 146145.959)]"
1889,43905549,,1602,1703,0.004,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553721.9, 146144.00199999998), (553720.255, 146145.959)]"
1890,43824997,,958,1703,0.036,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553710.946, 146138.735), (553720.255, 146145.959)]"
1891,43916574,,1712,1703,0.048,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(553734.6039999999, 146129.34), (553720.255, 146145.959)]"
1892,52958644,,3489,2392,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553666.0, 145988.0), (553671.5814779999, 145987.738963)]"
1893,52101654,,2915,1889,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1894,43826476,,522,689,0.01,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553622.702, 146068.777), (553616.563, 146082.335)]"
1895,43826500,,2202,689,0.02,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553597.310434, 146075.930966), (553616.563, 146082.335)]"
1896,43825778,,522,1123,0.009,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553622.702, 146068.777), (553627.4770000001, 146056.481)]"
1897,43903165,,849,1123,0.002,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553630.916, 146057.73), (553627.4770000001, 146056.481)]"
1898,43826620,,1791,1123,0.082,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553651.6089999999, 145978.251), (553627.4770000001, 146056.481)]"
1899,52987060,,3491,2311,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553699.0, 146143.0), (553696.376966, 146138.289336)]"
1900,43972802,,2348,1370,0.004,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(553747.750866, 145983.603982), (553749.855, 145976.706)]"
1901,43992689,,1890,858,0.066,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553745.22185, 146035.726929), (553706.045, 146070.076)]"
1902,43950764,,1548,858,0.013,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553698.68, 146067.657), (553706.045, 146070.076)]"
1903,43992679,,2315,822,0.017,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553694.82623, 146137.153328), (553689.208, 146131.388)]"
1904,52926316,,2921,2102,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553827.0, 146024.0), (553826.508227, 146018.28603800002)]"
1905,43906058,,1237,708,0.029,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553688.014, 146028.50699999998), (553698.215, 146002.195)]"
1906,43994082,,1256,1413,0.003,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553827.9789999999, 145966.034), (553831.586, 145967.22)]"
1907,43852750,,822,498,0.04,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(553689.208, 146131.388), (553664.1460000001, 146132.735)]"
1908,43992684,,2317,629,0.033,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553697.927813, 146139.425425), (553691.094, 146114.50699999998)]"
1909,43811795,,1553,629,0.018,1.3306,0.099,0.013800558689954074,0.08,1.0,1,cs,True,"[(553684.42, 146112.35199999998), (553691.094, 146114.50699999998)]"
1910,43825308,,1599,558,0.008,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553743.942, 145996.521), (553738.166, 145994.617)]"
1911,43992691,,2350,558,0.038,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553744.749329, 145992.70439600002), (553738.166, 145994.617)]"
1912,43991809,,1888,617,0.113,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553745.22185, 146035.726929), (553801.4739999999, 146029.97)]"
1913,43906387,,700,617,0.004,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553802.221, 146028.03), (553801.4739999999, 146029.97)]"
1914,43907183,,766,1781,0.007,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553821.714, 146006.538), (553820.781, 146009.359)]"
1915,43894403,,2102,1781,0.016,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553826.508227, 146018.28603800002), (553820.781, 146009.359)]"
1916,43906359,,654,1781,0.02,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553839.507, 146015.959), (553820.781, 146009.359)]"
1917,43902957,,1138,522,0.002,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(553626.37, 146070.201), (553622.702, 146068.777)]"
1918,43906305,,1412,544,0.009,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553644.312, 146187.59), (553647.687, 146182.497)]"
1919,43825365,,1412,1036,0.026,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553644.312, 146187.59), (553657.673, 146195.94199999998)]"
1920,43923003,,1901,1036,0.01,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(553674.19796, 146192.095429), (553657.673, 146195.94199999998)]"
1921,43906307,,542,1524,0.06,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553640.5989999999, 146122.006), (553686.184, 146124.094)]"
1922,43992686,,2311,1524,0.02,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553696.376966, 146138.289336), (553686.184, 146124.094)]"
1923,43992683,,2312,958,0.009,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553704.13222, 146143.970528), (553710.946, 146138.735)]"
1924,52980476,,3497,2347,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553749.0, 145987.0), (553747.1507359999, 145985.423525)]"
1925,43991804,,510,660,0.022,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(553709.85, 146025.093), (553725.381, 146030.23)]"
1926,43991806,,1892,660,0.013,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553745.22185, 146035.726929), (553725.381, 146030.23)]"
1927,52101670,,2918,1891,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553740.0, 146034.0), (553745.22185, 146035.726929)]"
1928,52980508,,2925,2351,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553749.0, 145987.0), (553745.3494739999, 145990.884804)]"
1929,43992685,,2313,856,0.044,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553699.479455, 146140.562096), (553695.489, 146101.688)]"
1930,43950117,,782,856,0.052,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553659.674, 146091.22699999998), (553695.489, 146101.688)]"
1931,160349192,,2391,821,0.04,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553673.513955, 145988.483408), (553699.764, 145998.2)]"
1932,43906620,,708,821,0.009,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553698.215, 146002.195), (553699.764, 145998.2)]"
1933,43843002,,1619,1250,0.01,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(553701.22, 146112.258), (553700.897, 146112.16)]"
1934,43905745,,1046,1250,0.008,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553700.41, 146112.013), (553700.897, 146112.16)]"
1935,52926332,,2933,2104,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553827.0, 146024.0), (553824.573631, 146024.177071)]"
1936,43992675,,2309,734,0.059,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(553694.952882, 146142.824375), (553678.243, 146177.072)]"
1937,160348723,,2930,2389,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553666.0, 145988.0), (553663.850246, 145984.76067699998)]"
1938,43811697,,727,794,0.015,1.3306,0.099,0.013800558689954074,0.08,1.0,1,cs,True,"[(553669.2320000001, 146155.282), (553676.691, 146157.717)]"
1939,43992676,,2310,794,0.038,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553691.439315, 146140.250475), (553676.691, 146157.717)]"
1940,43824937,,1206,711,0.04,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(553594.899, 146115.666), (553613.563, 146087.928)]"
1941,43893291,,2204,711,0.02,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(553596.477221, 146077.91313), (553613.563, 146087.928)]"
1942,43950792,,849,1345,0.01,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553630.916, 146057.73), (553639.037, 146058.986)]"
1943,43992690,,2349,1383,0.028,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(553746.250139, 145988.154064), (553733.486, 145985.093)]"
1944,43951056,,500,1383,0.011,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553729.649, 145983.831), (553733.486, 145985.093)]"
